file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
00_Jazz2-110-Bb_comp_00.npz,comp,757,424,526,816,355,467,757.0,816.0,0.5938864628820961,0.6267281105990783,0.6098654708520179,0.6419213973799127,0.6774193548387096,0.6591928251121076,0.9251700680272109
05_BN3-154-E_comp_00.npz,comp,445,17,97,445,17,97,445.0,445.0,0.9722222222222222,0.813953488372093,0.8860759493670886,0.9722222222222222,0.813953488372093,0.8860759493670886,1.0
01_Jazz1-200-B_solo_00.npz,solo,148,24,13,148,24,13,148.0,148.0,0.9090909090909091,0.9259259259259259,0.9174311926605505,0.9090909090909091,0.9259259259259259,0.9174311926605505,1.0
02_BN1-147-Gb_solo_01.npz,solo,160,17,32,172,3,20,160.0,172.0,0.9285714285714286,0.8666666666666667,0.896551724137931,1.0,0.9333333333333333,0.9655172413793104,0.9285714285714286
00_Jazz2-110-Bb_solo_03.npz,solo,360,19,22,360,19,22,360.0,360.0,0.9402985074626866,0.9545454545454546,0.9473684210526315,0.9402985074626866,0.9545454545454546,0.9473684210526315,1.0
01_Jazz3-150-C_solo_03.npz,solo,222,19,17,222,19,17,222.0,222.0,0.7931034482758621,0.8363636363636363,0.8141592920353983,0.7931034482758621,0.8363636363636363,0.8141592920353983,1.0
01_BN3-119-G_comp_03.npz,comp,457,58,118,461,54,114,457.0,461.0,0.8165137614678899,0.8018018018018018,0.8090909090909091,0.8165137614678899,0.8018018018018018,0.8090909090909091,1.0
04_Funk3-98-A_solo_02.npz,solo,253,41,27,262,19,18,253.0,262.0,0.8541666666666666,0.9318181818181818,0.8913043478260869,0.875,0.9545454545454546,0.9130434782608695,0.9761904761904762
04_SS1-68-E_comp_02.npz,comp,2562,521,529,2752,181,227,2562.0,2752.0,0.7761627906976745,0.8115501519756839,0.7934621099554234,0.8862275449101796,0.9308176100628931,0.9079754601226994,0.902027027027027
03_BN1-129-Eb_solo_00.npz,solo,192,10,18,192,10,18,192.0,192.0,0.9545454545454546,0.8936170212765957,0.9230769230769231,0.9545454545454546,0.8936170212765957,0.9230769230769231,1.0
01_Jazz1-200-B_comp_02.npz,comp,227,117,217,295,42,149,227.0,295.0,0.6134453781512605,0.5214285714285715,0.5637065637065637,0.8857142857142857,0.6642857142857143,0.7591836734693878,0.7849462365591398
03_BN1-129-Eb_comp_01.npz,comp,611,70,69,611,70,69,611.0,611.0,0.8387096774193549,0.9219858156028369,0.8783783783783784,0.8387096774193549,0.9219858156028369,0.8783783783783784,1.0
01_BN3-154-E_comp_03.npz,comp,510,115,155,555,70,110,510.0,555.0,0.8163265306122449,0.7317073170731707,0.7717041800643086,0.863013698630137,0.7682926829268293,0.8129032258064516,0.9523809523809523
05_SS1-68-E_solo_00.npz,solo,325,106,29,329,102,25,325.0,329.0,0.723404255319149,0.85,0.7816091954022989,0.7446808510638298,0.875,0.8045977011494253,0.9714285714285714
02_Rock1-90-C#_solo_02.npz,solo,405,62,121,421,37,105,405.0,421.0,0.8923076923076924,0.7532467532467533,0.8169014084507042,0.8923076923076924,0.7532467532467533,0.8169014084507042,1.0
01_Jazz3-150-C_comp_00.npz,comp,218,42,64,221,39,61,218.0,221.0,0.8656716417910447,0.7945205479452054,0.8285714285714286,0.8805970149253731,0.8082191780821918,0.8428571428571429,0.9830508474576272
00_Jazz2-110-Bb_comp_02.npz,comp,1056,316,280,1057,307,279,1056.0,1057.0,0.810126582278481,0.8495575221238938,0.8293736501079914,0.810126582278481,0.8495575221238938,0.8293736501079914,1.0
01_Funk2-119-G_comp_03.npz,comp,317,117,73,322,111,68,317.0,322.0,0.6831683168316832,0.8518518518518519,0.7582417582417582,0.693069306930693,0.8641975308641975,0.7692307692307693,0.9857142857142858
