file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
04_Funk3-98-A_comp_03.npz,comp,750,226,134,783,193,101,750.0,783.0,0.7687074829931972,0.849624060150376,0.8071428571428572,0.7959183673469388,0.8796992481203008,0.8357142857142857,0.9658119658119658
02_BN1-129-Eb_solo_01.npz,solo,282,17,34,282,17,34,282.0,282.0,0.9180327868852459,0.8615384615384616,0.8888888888888888,0.9180327868852459,0.8615384615384616,0.8888888888888888,1.0
03_BN2-166-Ab_solo_00.npz,solo,139,7,11,143,3,7,139.0,143.0,0.9736842105263158,0.9487179487179487,0.961038961038961,1.0,0.9743589743589743,0.987012987012987,0.9736842105263158
01_BN1-129-Eb_comp_00.npz,comp,452,203,4,452,203,4,452.0,452.0,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,0.8,1.0
04_Rock1-130-A_solo_00.npz,solo,126,53,66,136,43,35,126.0,136.0,0.7575757575757576,0.6756756756756757,0.7142857142857143,0.7878787878787878,0.7878787878787878,0.7878787878787878,0.9615384615384616
00_Rock1-130-A_comp_02.npz,comp,1223,155,309,1223,155,309,1223.0,1223.0,0.9113475177304965,0.803125,0.8538205980066446,0.9113475177304965,0.803125,0.8538205980066446,1.0
01_Rock1-130-A_solo_00.npz,solo,180,56,8,180,56,8,180.0,180.0,0.7959183673469388,1.0,0.8863636363636364,0.7959183673469388,1.0,0.8863636363636364,1.0
04_BN3-154-E_comp_01.npz,comp,127,320,354,127,318,354,127.0,127.0,0.26851851851851855,0.2457627118644068,0.25663716814159293,0.2777777777777778,0.2542372881355932,0.26548672566371684,0.9666666666666667
01_Funk2-119-G_comp_00.npz,comp,322,93,73,322,93,73,322.0,322.0,0.8648648648648649,0.7619047619047619,0.810126582278481,0.8648648648648649,0.7619047619047619,0.810126582278481,1.0
03_Rock1-130-A_comp_00.npz,comp,337,269,273,410,195,200,337.0,410.0,0.592,0.5873015873015873,0.5896414342629482,0.6864406779661016,0.6428571428571429,0.6639344262295082,0.9135802469135802
05_BN1-129-Eb_comp_01.npz,comp,677,81,57,680,78,54,677.0,680.0,0.8618421052631579,0.9290780141843972,0.89419795221843,0.8618421052631579,0.9290780141843972,0.89419795221843,1.0
00_Rock1-130-A_comp_01.npz,comp,1119,222,186,1134,207,171,1119.0,1134.0,0.8513011152416357,0.8481481481481481,0.849721706864564,0.8513011152416357,0.8481481481481481,0.849721706864564,1.0
04_BN3-154-E_comp_00.npz,comp,303,286,237,310,279,230,303.0,310.0,0.543046357615894,0.5899280575539568,0.5655172413793104,0.5562913907284768,0.60431654676259,0.5793103448275863,0.9761904761904762
05_BN3-154-E_solo_01.npz,solo,175,22,14,175,22,14,175.0,175.0,0.875,0.9333333333333333,0.9032258064516129,0.875,0.9333333333333333,0.9032258064516129,1.0
01_BN3-119-G_solo_02.npz,solo,245,30,14,245,30,14,245.0,245.0,0.8867924528301887,0.9791666666666666,0.9306930693069307,0.8867924528301887,0.9791666666666666,0.9306930693069307,1.0
04_Funk3-98-A_comp_01.npz,comp,710,117,115,710,117,115,710.0,710.0,0.8879310344827587,0.8442622950819673,0.865546218487395,0.8879310344827587,0.8442622950819673,0.865546218487395,1.0
03_Funk1-114-Ab_solo_01.npz,solo,202,36,8,206,32,4,202.0,206.0,0.7916666666666666,0.95,0.8636363636363636,0.8125,0.975,0.8863636363636364,0.9743589743589743
00_Rock1-130-A_comp_00.npz,comp,1278,333,144,1348,196,74,1278.0,1348.0,0.8943894389438944,0.9409722222222222,0.9170896785109983,0.8943894389438944,0.9409722222222222,0.9170896785109983,1.0
